id,category_id,name,item_variant,description,value_good,value_very_good,value_excellent,source_reference,date_of_valuation,search_keywords,original_description
453,6,Men's Sweater,Cardigan,Men's Sweater: Cardigan,10.56,12.83,15.09,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's sweater cardigan,Men's Sweater: Cardigan
454,6,Men's Sweater,Pullover,Men's Sweater: Pullover,9.58,11.64,13.69,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's sweater pullover,Men's Sweater: Pullover
455,6,Men's Sweater,Vest,Men's Sweater: Vest,8.62,10.47,12.31,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's sweater vest,Men's Sweater: Vest
456,6,Men's Swimwear,Bikini,Men's Swimwear: Bikini,7.92,9.62,11.32,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's swimwear bikini,Men's Swimwear: Bikini
457,6,Men's Swimwear,Trunks,Men's Swimwear: Trunks,8.69,10.55,12.41,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's swimwear trunks,Men's Swimwear: Trunks
458,6,Men's Undergarments,Socks,Men's Undergarments: Socks,1.46,1.78,2.09,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's undergarments socks,Men's Undergarments: Socks
459,6,Men's Undergarments,Thermal Pants,Men's Undergarments: Thermal Pants,6.84,8.31,9.77,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's undergarments thermal pants,Men's Undergarments: Thermal Pants
460,6,Men's Undergarments,Thermal Shirt,Men's Undergarments: Thermal Shirt,6.67,8.1,9.53,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's undergarments thermal shirt,Men's Undergarments: Thermal Shirt
461,6,Men's Undergarments,Underwear,Men's Undergarments: Underwear,5.54,6.73,7.92,ItsDeductible 2024,2024-01-01,clothing footwear accessories men's undergarments underwear,Men's Undergarments: Underwear
462,6,Mittens or Gloves,Adult,Mittens or Gloves: Adult,4.75,5.77,6.78,ItsDeductible 2024,2024-01-01,clothing footwear accessories mittens gloves adult,Mittens or Gloves: Adult
463,6,Mittens or Gloves,Youth,Mittens or Gloves: Youth,3.09,3.76,4.42,ItsDeductible 2024,2024-01-01,clothing footwear accessories mittens gloves youth,Mittens or Gloves: Youth
464,6,Neck Tie,,Neck Tie,4.88,5.93,6.97,ItsDeductible 2024,2024-01-01,clothing footwear accessories neck tie,Neck Tie
465,6,Purse,Girl's,Purse: Girl's,8.78,10.66,12.54,ItsDeductible 2024,2024-01-01,clothing footwear accessories purse girl's,Purse: Girl's
466,6,Purse,Women's,Purse: Women's,12.06,14.65,17.23,ItsDeductible 2024,2024-01-01,clothing footwear accessories purse women's,Purse: Women's
467,6,Sandals,Leather: Adult,Sandals: Leather: Adult,10.27,12.47,14.67,ItsDeductible 2024,2024-01-01,clothing footwear accessories sandals leather adult,Sandals: Leather: Adult
468,6,Sandals,Leather: Youth,Sandals: Leather: Youth,8.11,9.85,11.59,ItsDeductible 2024,2024-01-01,clothing footwear accessories sandals leather youth,Sandals: Leather: Youth
469,6,Shoes,Athletic: Adult,Shoes: Athletic: Adult,12.59,15.29,17.99,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes athletic adult,Shoes: Athletic: Adult
470,6,Shoes,Athletic: Youth,Shoes: Athletic: Youth,8.28,10.06,11.83,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes athletic youth,Shoes: Athletic: Youth
471,6,Shoes,Casual: Adult,Shoes: Casual: Adult,10.79,13.11,15.42,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes casual adult,Shoes: Casual: Adult
472,6,Shoes,Casual: Youth,Shoes: Casual: Youth,9.12,11.08,13.03,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes casual youth,Shoes: Casual: Youth
473,6,Shoes,Dress: Adult,Shoes: Dress: Adult,11.98,14.55,17.12,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes dress adult,Shoes: Dress: Adult
474,6,Shoes,Dress: Youth,Shoes: Dress: Youth,7.11,8.63,10.15,ItsDeductible 2024,2024-01-01,clothing footwear accessories shoes dress youth,Shoes: Dress: Youth
475,6,Slippers,Adult,Slippers: Adult,7.69,9.34,10.98,ItsDeductible 2024,2024-01-01,clothing footwear accessories slippers adult,Slippers: Adult
476,6,Slippers,Youth,Slippers: Youth,5.9,7.17,8.43,ItsDeductible 2024,2024-01-01,clothing footwear accessories slippers youth,Slippers: Youth
477,6,"Snowsuit, Bibs or Pants",Adult,"Snowsuit, Bibs or Pants: Adult",14.64,17.78,20.92,ItsDeductible 2024,2024-01-01,clothing footwear accessories snowsuit bibs pants adult,"Snowsuit, Bibs or Pants: Adult"
478,6,"Snowsuit, Bibs or Pants",Youth,"Snowsuit, Bibs or Pants: Youth",12.96,15.74,18.52,ItsDeductible 2024,2024-01-01,clothing footwear accessories snowsuit bibs pants youth,"Snowsuit, Bibs or Pants: Youth"
479,6,Stocking Hat,Adult,Stocking Hat: Adult,4.75,5.77,6.78,ItsDeductible 2024,2024-01-01,clothing footwear accessories stocking hat adult,Stocking Hat: Adult
480,6,Stocking Hat,Youth,Stocking Hat: Youth,4.51,5.48,6.44,ItsDeductible 2024,2024-01-01,clothing footwear accessories stocking hat youth,Stocking Hat: Youth
481,6,Sunglasses,,Sunglasses,11.4,13.85,16.29,ItsDeductible 2024,2024-01-01,clothing footwear accessories sunglasses,Sunglasses
482,6,Suspenders,Adult,Suspenders: Adult,5.73,6.96,8.19,ItsDeductible 2024,2024-01-01,clothing footwear accessories suspenders adult,Suspenders: Adult
483,6,Suspenders,Youth,Suspenders: Youth,4.22,5.13,6.03,ItsDeductible 2024,2024-01-01,clothing footwear accessories suspenders youth,Suspenders: Youth
484,6,Toddler's Dress,All Occasion,Toddler's Dress: All Occasion,6.74,8.19,9.63,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's dress all occasion,Toddler's Dress: All Occasion
485,6,Toddler's Dress,Formal,Toddler's Dress: Formal,7.05,8.56,10.07,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's dress formal,Toddler's Dress: Formal
486,6,Toddler's Jogging Suit,,Toddler's Jogging Suit,6.48,7.87,9.25,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's jogging suit,Toddler's Jogging Suit
487,6,Toddler's Outfit,One-Piece,Toddler's Outfit: One-Piece,5.16,6.27,7.37,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's outfit one piece,Toddler's Outfit: One-Piece
488,6,Toddler's Outfit,Two-Piece,Toddler's Outfit: Two-Piece,5.36,6.51,7.66,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's outfit two piece,Toddler's Outfit: Two-Piece
489,6,Toddler's Pants,Capris,Toddler's Pants: Capris,3.74,4.54,5.34,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants capris,Toddler's Pants: Capris
490,6,Toddler's Pants,Cargo,Toddler's Pants: Cargo,5.32,6.46,7.6,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants cargo,Toddler's Pants: Cargo
491,6,Toddler's Pants,Carpenter,Toddler's Pants: Carpenter,4.82,5.85,6.88,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants carpenter,Toddler's Pants: Carpenter
492,6,Toddler's Pants,Chinos/Khakis,Toddler's Pants: Chinos/Khakis,5.66,6.88,8.09,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants chinos/khakis,Toddler's Pants: Chinos/Khakis
493,6,Toddler's Pants,Corduroy,Toddler's Pants: Corduroy,4.66,5.66,6.65,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants corduroy,Toddler's Pants: Corduroy
494,6,Toddler's Pants,Dress Slacks,Toddler's Pants: Dress Slacks,4.39,5.33,6.27,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants dress slacks,Toddler's Pants: Dress Slacks
495,6,Toddler's Pants,Jeans/Denim,Toddler's Pants: Jeans/Denim,4.94,6.0,7.06,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants jeans/denim,Toddler's Pants: Jeans/Denim
496,6,Toddler's Pants,Leggings,Toddler's Pants: Leggings,4.29,5.21,6.13,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants leggings,Toddler's Pants: Leggings
497,6,Toddler's Pants,Nylon/Athletic,Toddler's Pants: Nylon/Athletic,4.22,5.13,6.03,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants nylon/athletic,Toddler's Pants: Nylon/Athletic
498,6,Toddler's Pants,Overalls/Coveralls,Toddler's Pants: Overalls/Coveralls,6.41,7.78,9.15,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants overalls/coveralls,Toddler's Pants: Overalls/Coveralls
499,6,Toddler's Pants,Sweatpants/Fleece,Toddler's Pants: Sweatpants/Fleece,4.0,4.86,5.72,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's pants sweatpants/fleece,Toddler's Pants: Sweatpants/Fleece
500,6,Toddler's Shirt,Dress Shirt,Toddler's Shirt: Dress Shirt,4.31,5.24,6.16,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt dress,Toddler's Shirt: Dress Shirt
501,6,Toddler's Shirt,Flannel,Toddler's Shirt: Flannel,3.79,4.61,5.42,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt flannel,Toddler's Shirt: Flannel
502,6,Toddler's Shirt,Jersey,Toddler's Shirt: Jersey,4.03,4.9,5.76,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt jersey,Toddler's Shirt: Jersey
503,6,Toddler's Shirt,Mock Turtleneck,Toddler's Shirt: Mock Turtleneck,3.74,4.54,5.34,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt mock turtleneck,Toddler's Shirt: Mock Turtleneck
504,6,Toddler's Shirt,Polo,Toddler's Shirt: Polo,4.44,5.39,6.34,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt polo,Toddler's Shirt: Polo
505,6,Toddler's Shirt,Rugby,Toddler's Shirt: Rugby,4.13,5.02,5.9,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt rugby,Toddler's Shirt: Rugby
506,6,Toddler's Shirt,Sweatshirt/Fleece,Toddler's Shirt: Sweatshirt/Fleece,4.11,4.99,5.87,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt sweatshirt/fleece,Toddler's Shirt: Sweatshirt/Fleece
507,6,Toddler's Shirt,T-Shirt,Toddler's Shirt: T-Shirt,4.56,5.54,6.51,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt,Toddler's Shirt: T-Shirt
508,6,Toddler's Shirt,Tank,Toddler's Shirt: Tank,3.38,4.11,4.83,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt tank,Toddler's Shirt: Tank
509,6,Toddler's Shirt,Turtleneck,Toddler's Shirt: Turtleneck,4.12,5.0,5.88,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shirt turtleneck,Toddler's Shirt: Turtleneck
510,6,Toddler's Shorts,Cargo,Toddler's Shorts: Cargo,4.31,5.24,6.16,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shorts cargo,Toddler's Shorts: Cargo
511,6,Toddler's Shorts,Carpenter,Toddler's Shorts: Carpenter,3.91,4.75,5.58,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shorts carpenter,Toddler's Shorts: Carpenter
512,6,Toddler's Shorts,Chinos/Khakis,Toddler's Shorts: Chinos/Khakis,3.81,4.63,5.44,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shorts chinos/khakis,Toddler's Shorts: Chinos/Khakis
513,6,Toddler's Shorts,Jeans/Denim,Toddler's Shorts: Jeans/Denim,4.31,5.24,6.16,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shorts jeans/denim,Toddler's Shorts: Jeans/Denim
514,6,Toddler's Shorts,Nylon/Athletic,Toddler's Shorts: Nylon/Athletic,3.57,4.34,5.1,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's shorts nylon/athletic,Toddler's Shorts: Nylon/Athletic
515,6,Toddler's Skirt,,Toddler's Skirt,4.99,6.06,7.13,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's skirt,Toddler's Skirt
516,6,Toddler's Sleepwear,Footed Pajamas,Toddler's Sleepwear: Footed Pajamas,4.88,5.93,6.97,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sleepwear footed pajamas,Toddler's Sleepwear: Footed Pajamas
517,6,Toddler's Sleepwear,Lounge Pants,Toddler's Sleepwear: Lounge Pants,3.41,4.14,4.87,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sleepwear lounge pants,Toddler's Sleepwear: Lounge Pants
518,6,Toddler's Sleepwear,Nightgown,Toddler's Sleepwear: Nightgown,4.95,6.01,7.07,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sleepwear nightgown,Toddler's Sleepwear: Nightgown
519,6,Toddler's Sleepwear,Other,Toddler's Sleepwear: Other,4.66,5.66,6.65,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sleepwear other,Toddler's Sleepwear: Other
520,6,Toddler's Sleepwear,Pajama Set,Toddler's Sleepwear: Pajama Set,4.88,5.93,6.97,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sleepwear pajama set,Toddler's Sleepwear: Pajama Set
521,6,Toddler's Sweater,Cardigan,Toddler's Sweater: Cardigan,5.73,6.96,8.19,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sweater cardigan,Toddler's Sweater: Cardigan
522,6,Toddler's Sweater,Pullover,Toddler's Sweater: Pullover,5.21,6.33,7.44,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sweater pullover,Toddler's Sweater: Pullover
523,6,Toddler's Sweater,Vest,Toddler's Sweater: Vest,5.41,6.57,7.73,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's sweater vest,Toddler's Sweater: Vest
524,6,Toddler's Swimsuit,,Toddler's Swimsuit,4.39,5.33,6.27,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's swimsuit,Toddler's Swimsuit
525,6,Toddler's Undergarments,Socks,Toddler's Undergarments: Socks,2.42,2.94,3.45,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's undergarments socks,Toddler's Undergarments: Socks
526,6,Toddler's Undergarments,Thermal Pants,Toddler's Undergarments: Thermal Pants,5.17,6.28,7.39,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's undergarments thermal pants,Toddler's Undergarments: Thermal Pants
527,6,Toddler's Undergarments,Thermal Shirt,Toddler's Undergarments: Thermal Shirt,2.52,3.06,3.6,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's undergarments thermal shirt,Toddler's Undergarments: Thermal Shirt
528,6,Toddler's Undergarments,Underwear,Toddler's Undergarments: Underwear,1.7,2.07,2.43,ItsDeductible 2024,2024-01-01,clothing footwear accessories toddler's undergarments underwear,Toddler's Undergarments: Underwear
529,6,Umbrella,Adult,Umbrella: Adult,7.08,8.6,10.12,ItsDeductible 2024,2024-01-01,clothing footwear accessories umbrella adult,Umbrella: Adult
530,6,Umbrella,Youth,Umbrella: Youth,5.23,6.35,7.47,ItsDeductible 2024,2024-01-01,clothing footwear accessories umbrella youth,Umbrella: Youth
531,6,Wallet,Boy's,Wallet: Boy's,5.4,6.56,7.71,ItsDeductible 2024,2024-01-01,clothing footwear accessories wallet boy's,Wallet: Boy's
532,6,Wallet,Men's,Wallet: Men's,10.33,12.54,14.75,ItsDeductible 2024,2024-01-01,clothing footwear accessories wallet men's,Wallet: Men's
533,6,Western Hat,Adult,Western Hat: Adult,11.28,13.7,16.11,ItsDeductible 2024,2024-01-01,clothing footwear accessories western hat adult,Western Hat: Adult
534,6,Western Hat,Youth,Western Hat: Youth,7.61,9.24,10.87,ItsDeductible 2024,2024-01-01,clothing footwear accessories western hat youth,Western Hat: Youth
535,6,Winter Coat,Adult,Winter Coat: Adult,16.86,20.47,24.08,ItsDeductible 2024,2024-01-01,clothing footwear accessories winter coat adult,Winter Coat: Adult
536,6,Winter Coat,Youth,Winter Coat: Youth,12.43,15.1,17.76,ItsDeductible 2024,2024-01-01,clothing footwear accessories winter coat youth,Winter Coat: Youth
537,6,Winter Scarf,Adult,Winter Scarf: Adult,6.32,7.68,9.03,ItsDeductible 2024,2024-01-01,clothing footwear accessories winter scarf adult,Winter Scarf: Adult
538,6,Winter Scarf,Youth,Winter Scarf: Youth,3.65,4.44,5.22,ItsDeductible 2024,2024-01-01,clothing footwear accessories winter scarf youth,Winter Scarf: Youth
539,6,Women's All Occasion Dress,Jumper,Women's All Occasion Dress: Jumper,10.92,13.26,15.6,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's all occasion dress jumper,Women's All Occasion Dress: Jumper
540,6,Women's All Occasion Dress,Sundress,Women's All Occasion Dress: Sundress,10.56,12.83,15.09,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's all occasion dress sundress,Women's All Occasion Dress: Sundress
541,6,Women's Formal Dress,Bridesmaid,Women's Formal Dress: Bridesmaid,21.84,26.52,31.2,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's formal dress bridesmaid,Women's Formal Dress: Bridesmaid
542,6,Women's Formal Dress,Evening,Women's Formal Dress: Evening,22.94,27.86,32.77,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's formal dress evening,Women's Formal Dress: Evening
543,6,Women's Formal Dress,Prom,Women's Formal Dress: Prom,25.57,31.05,36.53,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's formal dress prom,Women's Formal Dress: Prom
544,6,Women's Formal Dress,Wedding Gown,Women's Formal Dress: Wedding Gown,55.58,67.49,79.4,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's formal dress wedding gown,Women's Formal Dress: Wedding Gown
545,6,Women's Jogging Suit,,Women's Jogging Suit,9.93,12.06,14.19,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's jogging suit,Women's Jogging Suit
546,6,Women's Medical Scrubs,Pants,Women's Medical Scrubs: Pants,6.69,8.13,9.56,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's medical scrubs pants,Women's Medical Scrubs: Pants
547,6,Women's Medical Scrubs,Shirt,Women's Medical Scrubs: Shirt,6.05,7.35,8.64,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's medical scrubs shirt,Women's Medical Scrubs: Shirt
548,6,Women's Pants,Capris,Women's Pants: Capris,7.55,9.17,10.79,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants capris,Women's Pants: Capris
549,6,Women's Pants,Cargo,Women's Pants: Cargo,8.71,10.58,12.44,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants cargo,Women's Pants: Cargo
550,6,Women's Pants,Carpenter,Women's Pants: Carpenter,9.23,11.21,13.18,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants carpenter,Women's Pants: Carpenter
551,6,Women's Pants,Chinos/Khakis,Women's Pants: Chinos/Khakis,7.47,9.07,10.67,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants chinos/khakis,Women's Pants: Chinos/Khakis
552,6,Women's Pants,Corduroy,Women's Pants: Corduroy,8.06,9.79,11.51,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants corduroy,Women's Pants: Corduroy
553,6,Women's Pants,Dress Slacks,Women's Pants: Dress Slacks,7.54,9.16,10.77,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants dress slacks,Women's Pants: Dress Slacks
554,6,Women's Pants,Jeans/Denim,Women's Pants: Jeans/Denim,7.58,9.21,10.83,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants jeans/denim,Women's Pants: Jeans/Denim
555,6,Women's Pants,Leggings,Women's Pants: Leggings,7.08,8.6,10.12,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants leggings,Women's Pants: Leggings
556,6,Women's Pants,Nylon/Athletic,Women's Pants: Nylon/Athletic,8.62,10.47,12.31,ItsDeductible 2024,2024-01-01,clothing footwear accessories women's pants nylon/athletic,Women's Pants: Nylon/Athletic
